x,y,z,xt,yt,zt
-0.081032, -0.252488, -0.920506, , , 
-0.427177, -0.172969, -0.265227, , , 
0.122466, -0.105259, -0.821223, , , 
-0.105908, -0.146872, -0.735985, , , 
-0.470762, -0.229376, -0.064629, , , 
0.425193, 0.110554, -0.591003, , , 
-0.453946, -0.249648, -0.064335, , , 
-0.151513, -0.007427, -0.103194, , , 
-0.429493, -0.512527, -0.373686, , , 
-0.260172, -0.294077, -0.861423, , , 
-0.405446, -0.181719, -0.091774, , , 
-0.367279, -0.405672, -0.070983, , , 
-0.401565, -0.254328, -0.238287, , , 
-0.415805, -0.195996, -0.091093, , , 
-0.127478, -0.270127, -0.773499, , , 
-0.227447, -0.204793, -0.980074, , , 
0.757017, -0.671132, -1.160955, , , 
0.244815, -0.369179, -0.952157, , , 
-0.375504, -0.405678, -0.154929, , , 
-0.446402, -0.153269, -0.284977, , , 
-0.369912, -0.122294, -0.278538, , , 
-0.372039, -0.274150, -0.108596, , , 
0.264853, -0.096946, -1.065255, , , 
-0.196483, 0.017159, -1.010863, , , 
-0.396012, -0.288614, -0.012438, , , 
-0.319013, -0.382210, -0.101811, , , 
-0.361031, -0.282726, -0.126501, , , 
-0.411534, -0.338951, -0.039421, , , 
-0.375016, -0.332200, -0.063147, , , 
-0.405055, -0.202346, -0.012391, , , 
-0.421573, -0.511210, -0.365865, , , 
-0.152508, -0.076842, 0.160769, , , 
-0.395824, -0.227115, -0.022197, , , 
-0.336385, -0.166394, -0.280054, , , 
-0.365626, -0.168129, -0.427450, , , 
-0.319889, -0.171142, -0.209824, , , 
-0.149995, -0.068754, 0.180244, , , 
-0.153147, -0.036677, 0.118975, , , 
-0.253448, -0.117345, -0.760584, , , 
-0.406053, -0.180996, -0.135301, , , 
-0.305785, -0.276243, -0.213183, , , 
-0.359455, -0.313372, -0.300237, , , 
-0.470617, -0.324016, -0.097419, , , 
-0.252454, -0.307338, -0.230965, , , 
-0.384009, -0.404578, -0.096742, , , 
-0.146295, -0.009122, -0.090632, , , 
-0.190331, -0.084108, -0.199994, , , 
-0.430268, -0.074917, -0.569715, , , 
-0.347210, -0.168586, -0.395587, , , 
-0.439022, -0.238442, -0.161602, , , 
-0.350261, -0.298592, 0.009701, , , 
-0.152604, -0.053462, 0.167038, , , 
0.192132, -0.006401, -1.020436, , , 
-0.309496, -0.148729, -0.195136, , , 
-0.030467, -0.501234, -0.847917, , , 
-0.440960, -0.084785, -0.583962, , , 
-0.076681, -0.290538, -0.660500, , , 
-0.147737, 0.024621, -0.061744, , , 
-0.424571, -0.298848, -0.061269, , , 
-0.146651, -0.053856, 0.170975, , , 
0.304191, -0.201911, -0.604144, , , 
-0.149954, -0.004973, 0.059498, , , 
0.476141, -0.471731, -1.013666, , , 
-0.412525, -0.183804, -0.097257, , , 
0.483337, -0.023170, -1.278709, , , 
-0.406069, -0.231813, -0.033317, , , 
-0.155067, 0.001782, 0.034485, , , 
0.437930, -0.255691, -0.730384, , , 
-0.179400, -0.072704, 0.072984, , , 
0.188498, -0.117425, -0.859005, , , 
0.072432, 0.131366, -0.551389, , , 
-0.161904, 0.013832, -0.192732, , , 
0.185123, 0.017326, -0.963781, , , 
-0.400416, -0.146875, -0.225158, , , 
-0.386480, -0.124413, -0.305591, , , 
-0.314075, -0.257848, -0.233969, , , 
-0.154883, -0.066639, 0.162830, , , 
-0.153853, -0.060439, 0.066611, , , 
-0.244960, -0.321427, -0.233033, , , 
0.329805, -0.190482, -0.290945, , , 
-0.161103, -0.019471, 0.070479, , , 
-0.227505, -0.438303, -0.744447, , , 
0.027069, 0.057007, -0.196791, , , 
-0.152257, -0.184286, -0.140015, , , 
-0.362801, -0.142400, -0.180853, , , 
-0.392378, -0.290630, -0.239619, , , 
-0.240612, -0.316368, -0.220342, , , 
-0.151870, -0.023398, 0.137517, , , 
-0.384138, -0.122804, -0.303100, , , 
0.562134, 0.005121, -0.618879, , , 
-0.165572, -0.017956, -0.204259, , , 
0.604494, -0.469984, -0.884359, , , 
0.028406, 0.071393, -0.247291, , , 
-0.351592, -0.308712, -0.287621, , , 
-0.252266, -0.328384, -0.239205, , , 
-0.058884, -0.094041, -0.734630, , , 
-0.010546, -0.509400, -0.855784, , , 
0.412077, 0.001754, -0.631197, , , 
-0.164041, -0.326322, -1.080964, , , 
-0.157147, 0.002254, 0.026000, , , 
-0.151377, 0.016193, -0.163933, , , 
-0.359208, -0.165010, -0.412028, , , 
-0.130237, -0.086538, -0.743248, , , 
0.756690, -0.614246, -1.025848, , , 
-0.085025, -0.257957, -0.976759, , , 
-0.146527, -0.038749, -0.016458, , , 
-0.155848, 0.050967, -0.169815, , , 
-0.098722, -0.386960, -0.853179, , , 
-0.581954, -0.078375, -0.862181, , , 
0.665697, 0.041908, -0.556710, , , 
-0.393883, -0.167179, -0.370704, , , 
0.449513, -0.441066, -0.816516, , , 
-0.076224, -0.047046, -0.949926, , , 
-0.191635, -0.019282, -0.415571, , , 
0.053656, -0.315370, -0.774256, , , 
1.014355, -0.752513, -1.164186, , , 
-0.082682, -0.614610, -0.860440, , , 
-0.469686, -0.089597, -0.924618, , , 
-0.212594, -0.312114, -0.760664, , , 
0.251934, -0.090844, -1.187482, , , 
-0.106329, -0.097653, -0.797093, , , 
0.015808, -0.247499, -0.998748, , , 
0.339479, -0.013697, -1.066472, , , 
0.047106, -0.094532, -0.878220, , , 
0.589460, -0.459306, -0.859610, , , 
-0.150354, -0.002900, -0.115517, , , 
-0.215224, -0.516027, -0.824044, , , 
0.093205, 0.112112, -0.560216, , , 
-0.139283, 0.019775, -0.044763, , , 
0.457909, 0.105062, -0.612918, , , 
-0.364048, -0.177770, -0.379428, , , 
0.107725, -0.174233, -0.835072, , , 
-0.153379, 0.059518, -0.316657, , , 
0.002393, -0.147568, -0.764064, , , 
-0.320137, -0.289092, -0.793096, , , 
-0.094056, -0.092904, -0.708698, , , 
0.562476, 0.111879, -0.620467, , , 
0.109848, -0.175308, -0.827707, , , 
-0.099248, -0.082177, -0.668504, , , 
0.324181, -0.461821, -1.074359, , , 
0.683933, -0.532575, -1.018545, , , 
-0.127232, -0.062256, -0.747652, , , 
0.513634, 0.064867, -0.577440, , , 
0.570683, 0.006218, -0.332372, , , 
1.474946, -0.176929, -1.148114, , , 
0.516767, -0.496608, -0.935277, , , 
0.565105, 0.113115, -0.578642, , , 
0.562956, -0.010434, -0.575976, , , 
0.194394, -0.132743, -0.985747, , , 
-0.455528, -0.140397, -0.641163, , , 
1.128109, -0.145261, -0.828664, , , 
0.601125, -0.465152, -0.881643, , , 
-0.088842, -0.002804, -0.849282, , , 
-0.012132, -0.056036, -0.770792, , , 
1.127905, -0.489445, -0.973333, , , 
-0.263888, -0.203580, -0.775833, , , 
0.963111, -0.160233, -0.820153, , , 
0.044613, -0.343400, -0.733627, , , 
0.036556, -0.145483, -1.023811, , , 
0.749059, -0.211315, -0.597202, , , 
0.928959, -0.686140, -1.046721, , , 
0.800750, -0.380533, -1.134574, , , 
-0.141449, -0.492606, -0.951700, , , 
0.372876, -0.304370, -1.072962, , , 
0.763253, -0.386420, -0.798594, , , 
0.564146, 0.008083, -0.619441, , , 
0.454003, -0.413840, -1.040417, , , 
0.767558, -0.386284, -0.800699, , , 
-0.156304, 0.051332, -0.170544, , , 
-0.198723, -0.087909, -0.664493, , , 
0.622405, -0.415678, -0.678786, , , 
0.848944, -0.519078, -0.691572, , , 
0.959889, -0.162072, -0.836674, , , 
1.285934, -0.675137, -1.086517, , , 
-0.471722, -0.091095, -0.931687, , , 
0.435932, -0.014075, -0.797686, , , 
0.946281, -0.213808, -0.911538, , , 
0.504862, 0.056770, -0.560160, , , 
0.394311, -0.323509, -1.151440, , , 
0.846267, -0.187158, -0.572926, , , 
-0.117344, -0.584960, -0.928584, , , 
0.177225, -0.066744, -0.974630, , , 
1.554901, -0.185572, -1.217515, , , 
-0.003490, 0.052865, -0.177045, , , 
0.425448, -0.081848, -0.997280, , , 
1.086709, -0.785210, -0.980221, , , 
0.573757, 0.069432, -0.429698, , , 
0.284323, -0.417180, -1.051627, , , 
1.196645, -0.887702, -1.084782, , , 
0.606887, -0.374411, -0.857658, , , 
-0.153514, -0.032798, -0.130458, , , 
-0.455894, 0.006126, -0.896715, , , 
0.055599, -0.107137, -1.053124, , , 
1.110030, -0.843440, -1.023173, , , 
-0.234904, -0.274156, -0.852190, , , 
-0.109095, 0.149017, -0.577330, , , 
0.723126, -0.378080, -0.738816, , , 
0.573190, -0.383448, -0.941113, , , 
0.560489, 0.110036, -0.575468, , , 
0.104031, -0.250901, -0.664670, , , 
-0.065605, -0.095960, -0.770269, , , 
-0.175097, -0.154787, -0.386115, , , 
0.325745, -0.478350, -1.046292, , , 
0.044339, -0.388337, -0.766329, , , 
0.122052, 0.007009, -1.007424, , , 
-0.267382, 0.005418, -0.761519, , , 
0.831855, -0.181126, -0.860205, , , 
0.585055, 0.031840, -0.476826, , , 
0.801474, -0.413567, -0.844969, , , 
-0.165795, -0.147886, -0.360112, , , 
0.032350, -0.144172, -0.945388, , , 
0.225196, -0.031250, -1.217234, , , 
-0.156276, 0.060157, -0.325772, , , 
-0.159202, 0.032060, -0.173203, , , 
0.663424, 0.043536, -0.551686, , , 
0.616365, -0.301839, -0.775863, , , 
-0.150628, 0.048721, -0.161899, , , 
0.824944, -0.287295, -0.736134, , , 
-0.115297, -0.022567, -1.099653, , , 
0.487636, -0.543542, -1.078014, , , 
0.131107, -0.058814, -1.080199, , , 
0.025447, 0.000966, -0.835263, , , 
-0.482789, -0.008255, -0.918641, , , 
0.508867, -0.449477, -0.965109, , , 
0.581096, 0.127140, -0.587821, , , 
-0.089735, -0.244057, -0.959507, , , 
-0.212051, -0.249030, -0.764295, , , 
-0.092308, 0.127647, -0.528136, , , 
0.056956, -0.414786, -0.752910, , , 
0.013528, -0.046198, -0.905930, , , 
-0.158182, -0.033211, -0.136524, , , 
0.022092, 0.000749, -0.807200, , , 
-0.148543, -0.024844, -0.160956, , , 
-0.266679, 0.006843, -0.789191, , , 
0.404646, 0.039443, -0.580383, , , 
0.136314, 0.000059, -0.815785, , , 
-0.156835, -0.033035, -0.132583, , , 
0.243653, -0.125708, -1.210120, , , 
0.361062, -0.036116, -1.298321, , , 
0.109579, 0.105313, -0.563596, , , 
-0.419708, -0.131677, -0.579455, , , 
-0.026149, -0.226788, -0.841614, , , 
-0.155919, -0.033721, -0.132625, , , 
-0.307319, -0.360651, -0.772745, , , 
0.406515, -0.011622, -1.288845, , , 
-0.246868, -0.284315, -0.894913, , , 
-0.060355, 0.098571, -0.583287, , , 
-0.224233, -0.455417, -0.776191, , , 
0.114378, 0.142362, -0.709477, , , 
-0.088476, -0.030472, -1.049132, , , 
0.379256, 0.162248, -1.094786, , , 
-0.064133, -0.093989, -0.753442, , , 
0.030979, 0.038814, -0.130098, , , 
0.183128, -0.000462, -0.789347, , , 
0.188648, -0.264672, -0.948721, , , 
-0.312333, -0.358903, -0.778154, , , 
-0.146040, -0.013535, -0.202896, , , 
0.046930, -0.184774, -0.930628, , , 
-0.086660, 0.053349, -0.569487, , , 
0.498251, -0.371848, -0.901593, , , 
0.283702, 0.127330, -0.513654, , , 
0.046618, -0.102969, -0.910759, , , 
1.363383, -1.010943, -2.510534, , , 
-0.445838, -0.028658, -0.789824, , , 
-0.148014, 0.019266, -0.166504, , , 
-0.157275, -0.011926, -0.170461, , , 
-0.182535, -0.231223, -0.489857, , , 
-0.155412, -0.142070, -0.339769, , , 
-0.004843, 0.061151, -0.572091, , , 
-0.081003, 0.147201, -0.588795, , , 
0.484821, -0.009022, -0.928168, , , 
-0.091839, -0.251344, -0.990436, , , 
0.119344, -0.004884, -0.750597, , , 
0.515839, -0.381143, -0.926833, , , 
-0.034775, -0.031931, -0.922583, , , 
-0.070029, 0.001163, -0.639511, , , 
-0.313818, -0.183118, -0.745730, , , 
-0.155032, -0.025683, -0.168007, , , 
-0.111684, 0.066550, -0.555851, , , 
-0.195373, -0.382612, -0.770354, , , 
0.363721, 0.026780, -0.941914, , , 
-0.370654, -0.169222, -0.421790, , , 
0.026340, 0.061844, -0.579293, , , 
0.271998, -0.008733, -0.838443, , , 
0.004633, -0.450523, -0.778786, , , 
-0.141894, 0.000380, -0.282984, , , 
-0.385177, -0.133443, -0.515009, , , 
-0.250531, -0.115527, -0.682883, , , 
-0.022725, -0.119244, -0.760497, , , 
-0.003309, 0.056354, -0.357321, , , 
0.317914, 0.078877, -0.565583, , , 
-0.275505, -0.010210, -0.517119, , , 
-0.147920, 0.018895, -0.167008, , , 
0.284895, 0.019670, -0.563037, , , 
0.202120, -0.002082, -0.855227, , , 
-0.009356, -0.496923, -0.820643, , , 
-0.087314, 0.052831, -0.570952, , , 
0.031624, 0.038023, -0.127411, , , 
-0.157174, -0.007822, -0.637800, , , 
0.203806, -0.003668, -0.848070, , , 
0.384249, 0.028170, -0.991992, , , 
-0.089429, 0.081813, -0.569885, , , 
0.356553, 0.158531, -0.641500, , , 
0.009852, -0.093937, -0.764199, , , 
-0.314822, -0.339428, -0.801152, , , 
-0.457280, -0.267272, -0.667905, , , 
0.376665, -0.350773, -0.765055, , , 
-0.151131, 0.066286, -0.422314, , , 
-0.313946, -0.160646, -0.731271, , , 
0.207451, -0.327584, -1.590806, , , 
-0.245969, -0.078260, -0.713653, , , 
0.302982, 0.018780, -0.587346, , , 
0.101473, -0.071951, -0.850566, , , 
-0.449092, -0.328351, -0.680611, , , 
-0.016696, 0.134706, -0.552692, , , 
-0.038148, 0.046556, -0.626829, , , 
-0.147547, 0.027745, -0.303062, , , 
0.219886, -0.079368, -0.976182, , , 
-0.148223, 0.060725, -0.308155, , , 
-0.306791, -0.205002, -0.750635, , , 
-0.147117, -0.225266, -1.037925, , , 
0.001674, 0.036187, -0.118145, , , 
0.108906, -0.195165, -0.776842, , , 
-0.222030, -0.455602, -0.859954, , , 
-0.116839, 0.046999, -0.582227, , , 
0.148808, -0.089509, -0.965490, , , 
-0.357013, -0.163940, -0.438735, , , 
0.167314, -0.110005, -0.952937, , , 
-0.159897, 0.047858, -0.496894, , , 
0.037055, 0.030231, -0.515356, , , 
-0.014793, 0.133545, -0.532514, , , 
0.208738, -0.490514, -1.806250, , , 
-0.138541, -0.103918, -0.665316, , , 
-0.403971, -0.109772, -0.656004, , , 
-0.149435, 0.059308, -0.310712, , , 
-0.280652, -0.359074, -0.817800, , , 
-0.287563, -0.380093, -0.857524, , , 
0.096417, -0.240162, -0.817917, , , 
-0.148898, 0.050144, -0.307251, , , 
0.078604, 0.136403, -0.560064, , , 
0.302094, -0.374538, -0.762347, , , 
0.179078, -0.122867, -1.016805, , , 
0.063571, -0.325554, -0.957948, , , 
-0.002887, 0.022101, -0.713027, , , 
0.002975, 0.024323, -0.601507, , , 
0.356363, -0.061149, -0.887068, , , 
-0.063573, 0.040378, -0.479441, , , 
0.491560, -0.093603, -1.172504, , , 
-0.182597, -0.048294, -0.737120, , , 
-0.258636, -0.463751, -0.862024, , , 
-0.213317, -0.381392, -0.809065, , , 
-0.146504, 0.018555, -0.222120, , , 
0.133427, 0.142249, -0.559664, , , 
-0.284965, -0.363140, -0.824015, , , 
-0.330911, 0.013720, -0.939662, , , 
-0.204510, -0.126018, -0.839185, , , 
-0.230830, -0.106867, -0.700157, , , 
-0.094868, -0.056679, -0.918698, , , 
-0.162809, -0.010932, -0.501814, , , 
-0.162623, -0.012805, -0.734375, , , 
-0.171082, -0.009519, -0.528026, , , 
0.203618, -0.050305, -0.871662, , , 
0.128215, -0.199621, -0.734749, , , 
-0.157890, -0.144537, -0.342107, , , 
0.077009, -0.251213, -0.667355, , , 
0.089674, -0.228492, -0.798584, , , 
-0.455090, -0.333194, -0.688927, , , 
0.084884, 0.071231, -0.558768, , , 
-0.056299, 0.092840, -0.535601, , , 
-0.149458, 0.017246, -0.214022, , , 
0.362729, -0.422394, -0.853681, , , 
-0.150989, 0.028753, -0.260045, , , 
-0.146382, 0.021281, -0.203217, , , 
-0.151121, 0.041513, -0.217573, , , 
0.049266, 0.097366, -0.571330, , , 
0.089577, -0.303792, -0.753221, , , 
-0.257007, -0.411319, -0.745080, , , 
-0.487307, -0.088603, -0.623937, , , 
-0.008844, 0.076170, -0.580414, , , 
-0.315713, -0.139256, -0.448020, , , 
-0.005207, -0.338716, -0.807941, , , 
-0.156519, 0.042094, -0.330699, , , 
0.346287, -0.393513, -0.752418, , , 
0.247148, 0.225195, -1.131274, , , 
-0.147052, 0.004081, -0.197750, , , 
0.005190, 0.015909, -0.601198, , , 
-0.003952, 0.041424, -0.479670, , , 
-0.611267, -0.225990, -0.694573, , , 
-0.147408, 0.006100, -0.224777, , , 
-0.412649, -0.105859, -0.437850, , , 
-0.074123, 0.019423, -0.510634, , , 
-0.311542, -0.357528, -0.772269, , , 
-0.149062, 0.016815, -0.213897, , , 
-0.048010, 0.106971, -0.606059, , , 
-0.148865, 0.028494, -0.257669, , , 
-0.437454, -0.152901, -0.616231, , , 
0.141589, -0.086369, -0.955300, , , 
-0.090433, 0.132538, -0.526523, , , 
0.066460, 0.122365, -0.503635, , , 
0.280095, -0.142885, -0.785835, , , 
-0.150310, 0.097398, -0.356033, , , 
-0.112203, -0.540462, -0.855633, , , 
-0.205582, -0.537100, -0.821522, , , 
-0.342693, -0.022755, -0.595099, , , 
-0.473756, 0.005961, -0.935167, , , 
-0.475507, 0.006134, -0.938363, , , 
-0.217530, -0.394367, -0.830417, , , 
0.308763, 0.149223, -0.602140, , , 
-0.145433, 0.046290, -0.163933, , , 
-0.143630, 0.022576, -0.201993, , , 
-0.143776, -0.021200, -0.110886, , , 
0.161334, -0.110148, -0.926397, , , 
0.066771, 0.119821, -0.493075, , , 
0.018542, -0.061880, -0.895156, , , 
-0.146968, 0.003588, -0.197242, , , 
-0.032844, 0.000011, -0.656169, , , 
0.019268, -0.063441, -0.931863, , , 
-0.092237, -0.056341, -0.614294, , , 
-0.156433, -0.126674, -0.700157, , , 
0.149207, -0.203875, -0.782863, , , 
-0.041409, 0.040515, -0.557309, , , 
-0.119428, -0.040457, -0.696666, , , 
-0.455867, -0.149385, -0.345144, , , 
-0.384819, -0.134776, -0.424564, , , 
-0.461505, -0.149477, -0.347588, , , 
0.127763, -0.093009, -0.847404, , , 
-0.315751, -0.292388, -0.797561, , , 
0.192929, -0.069475, -0.852633, , , 
0.233577, -0.081499, -1.008442, , , 
-0.152702, 0.042300, -0.305788, , , 
-0.378105, -0.174135, -0.434509, , , 
-0.147757, -0.013538, -0.205100, , , 
-0.112483, 0.002595, -0.671535, , , 
-0.157715, 0.066188, -0.432965, , , 
0.252202, -0.257023, -0.977084, , , 
-0.202309, -0.536277, -0.819031, , , 
-0.415499, -0.108251, -0.436033, , , 
-0.458061, -0.386219, -0.727778, , , 
-0.186584, -0.036303, -0.734521, , , 
-0.375365, -0.030118, -0.649033, , , 
-0.150175, 0.036736, -0.204016, , , 
-0.498014, -0.160721, -0.371731, , , 
-0.142631, -0.012737, -0.181660, , , 
-0.148662, -0.024574, -0.161486, , , 
-0.387269, -0.191798, -0.317875, , , 
-0.078418, 0.055192, -0.179407, , , 
-0.429002, -0.106947, -0.467575, , , 
-0.273265, -0.136917, -0.639109, , , 
-0.411097, -0.133611, -0.321607, , , 
-0.280998, -0.213631, -0.791370, , , 
-0.378842, -0.176495, -0.310416, , , 
-0.264341, -0.401983, -0.762564, , , 
-0.496498, -0.219987, -0.436117, , , 
-0.166632, -0.001609, -0.502439, , , 
-0.154082, -0.002383, -0.256987, , , 
-0.230065, -0.453218, -0.902903, , , 
-0.477316, -0.121484, -0.773087, , , 
-0.351225, -0.160438, -0.389427, , , 
-0.152015, -0.002327, -0.254503, , , 
-0.152702, 0.036580, -0.162941, , , 
-0.152566, 0.036471, -0.162492, , , 
-0.113429, -0.141103, -0.336961, , , 
-0.221223, -0.166415, -0.680413, , , 
-0.162320, -0.051343, -0.534116, , , 
-0.494937, -0.250677, -0.388084, , , 
-0.409506, -0.343215, -0.665749, , , 
-0.484246, -0.245585, -0.382814, , , 
-0.308002, -0.113462, -0.216062, , , 
-0.149340, 0.007168, -0.226537, , , 
-0.549617, -0.094226, -0.739830, , , 
-0.144521, 0.001807, -0.131084, , , 
-0.289657, -0.147708, -0.259968, , , 
-0.260378, -0.264522, -0.802698, , , 
-0.256659, -0.257221, -0.776714, , , 
-0.445004, -0.262476, -0.653079, , , 
-0.338274, -0.117596, -0.381391, , , 
-0.192815, -0.318395, -0.740248, , , 
-0.148229, 0.019801, -0.166381, , , 
-0.471362, -0.118753, -0.492496, , , 
-0.722994, -0.303014, -0.920579, , , 
-0.313461, -0.158135, -0.329284, , , 
-0.183469, -0.361395, -0.730952, , , 
-0.145958, -0.031665, -0.124861, , , 
-0.153862, 0.048461, -0.482043, , , 
-0.441212, -0.079118, -0.599506, , , 
-0.586951, -0.119783, -0.745076, , , 
-0.144397, 0.035000, -0.158293, , , 
-0.143154, -0.004143, -0.109656, , , 
-0.140760, 0.033201, -0.156556, , , 
-0.142360, 0.018930, -0.137504, , , 
-0.314248, -0.056205, -0.453115, , , 
-0.339904, -0.125690, -0.230195, , , 
-0.310721, -0.159084, -0.273511, , , 
-0.322492, -0.247947, -0.250630, , , 
-0.252724, -0.134264, -0.124569, , , 
-0.148583, -0.015799, -0.162388, , , 
-0.341339, -0.039336, -0.568551, , , 
-0.281797, -0.217440, -0.258338, , , 
-0.310878, -0.115787, -0.215903, , , 
-0.333802, -0.146783, -0.138864, , , 
-0.298509, -0.131004, -0.428809, , , 
-0.354320, -0.062973, -0.501277, , , 
-0.296002, -0.149853, -0.311197, , , 
-0.280224, -0.144403, -0.254187, , , 
-0.254300, -0.135108, -0.124724, , , 
-0.135893, 0.031886, -0.107758, , , 
-0.148404, 0.035780, -0.160481, , , 
-0.132758, 0.053369, -0.194338, , , 
-0.143120, -0.004125, -0.109585, , , 
-0.144712, -0.021557, -0.111313, , , 
-0.331553, -0.038229, -0.553434, , , 
-0.148863, 0.011179, -0.199351, , , 
-0.282566, -0.106538, -0.204164, , , 
-0.302073, -0.132816, -0.134070, , , 
-0.137808, 0.035833, -0.122436, , , 
-0.300202, -0.229823, -0.237994, , , 
-0.396302, -0.140530, -0.361050, , , 
-0.320414, -0.141158, -0.307313, , , 
-0.278258, -0.141373, -0.299464, , , 
-0.333187, -0.105310, -0.300468, , , 
-0.298426, -0.137272, -0.354016, , , 
-0.314997, -0.116696, -0.396027, , , 
-0.141041, -0.004474, -0.108999, , , 
-0.141864, -0.021411, -0.110581, , , 
-0.351454, -0.112809, -0.312414, , , 
-0.476327, -0.135762, -0.423671, , , 
-0.325744, -0.151125, -0.278087, , , 
-0.264769, -0.135344, -0.289314, , , 
-0.210631, -0.119117, -0.180755, , , 
-0.143847, -0.002314, -0.127285, , , 
-0.148129, 0.015649, -0.213421, , , 
-0.142054, 0.043951, -0.153263, , , 
-0.133641, 0.033911, -0.121897, , , 
-0.143179, -0.022028, -0.111755, , , 
-0.261144, -0.133262, -0.286001, , , 
-0.356333, -0.178484, -0.243731, , , 
-0.321991, -0.203086, -0.132552, , , 
-0.277492, -0.127030, -0.128805, , , 
-0.143746, -0.005181, -0.109181, , , 
-0.273667, -0.136882, -0.203591, , , 
-0.261530, -0.125361, -0.177888, , , 
-0.241324, -0.149270, -0.097337, , , 
-0.301896, -0.138390, -0.131720, , , 
-0.342397, -0.119635, -0.385038, , , 
-0.275586, -0.140809, -0.297171, , , 
-0.145595, -0.022054, -0.111880, , , 
-0.166606, -0.033196, -0.132422, , , 
-0.388536, -0.158695, -0.356094, , , 
-0.143890, -0.002326, -0.128079, , , 
-0.369855, -0.142394, -0.237696, , , 
-0.268390, -0.134318, -0.202832, , , 
-0.268624, -0.129195, -0.182403, , , 
-0.153745, -0.020641, -0.109776, , , 
-0.323283, -0.184266, -0.228834, , , 
-0.170480, -0.033970, -0.154865, , , 
-0.259388, -0.090436, -0.234236, , , 
-0.414335, -0.151776, -0.583112, , , 
-0.207954, -0.017041, -0.253283, , , 
-0.148640, -0.015838, -0.162178, , , 
-0.439814, -0.128315, -0.451618, , , 
-0.148313, 0.004011, -0.198036, , , 
-0.147740, 0.072251, -0.258315, , , 
-0.140830, 0.036077, -0.285955, , , 
-0.188104, -0.250956, -0.699716, , , 
0.463620, -0.339755, -0.657319, , , 
-0.148040, 0.028995, -0.257297, , , 
0.032063, 0.038694, -0.130101, , , 
-0.146747, 0.072970, -0.256901, , , 
-0.321685, -0.147723, -0.361498, , , 
0.589960, -0.246851, -0.713594, , , 
0.530364, 0.122931, -0.557186, , , 
0.031005, 0.038325, -0.129367, , , 
-0.332563, -0.145154, -0.459664, , , 
-0.156114, -0.143953, -0.342272, , , 
0.026763, 0.033426, -0.113595, , , 
-0.316245, -0.137108, -0.435466, , , 
-0.146086, 0.010422, -0.196512, , , 
-0.153520, 0.060887, -0.319455, , , 
0.403718, 0.110596, -0.556598, , , 
0.357526, -0.003658, -0.539335, , , 
-0.279694, 0.003214, -0.575961, , , 
0.028961, 0.036434, -0.123293, , , 
0.158028, -0.329813, -0.814256, , , 
-0.149573, 0.019641, -0.205876, , , 
0.586997, -0.286750, -0.788681, , , 
-0.432644, -0.355218, -0.683676, , , 
0.400256, 0.095397, -0.552635, , , 
0.402292, -0.528841, -0.986542, , , 
0.488380, -0.394730, -0.860777, , , 
-0.418566, 0.018391, -0.869179, , , 
0.400565, 0.079049, -0.396619, , , 
0.548669, -0.451587, -0.745667, , , 
0.041503, -0.429140, -0.738630, , , 
0.560614, 0.003512, -0.593036, , , 
-0.147387, 0.009219, -0.198026, , , 
0.431962, -0.388222, -0.717066, , , 
-0.149304, 0.022655, -0.206902, , , 
-0.073662, -0.099680, -0.856334, , , 
-0.147576, 0.016021, -0.212880, , , 
-0.078532, -0.299886, -0.694592, , , 
-0.286847, -0.088281, -0.314986, , , 
-0.447320, -0.205286, -0.648364, , , 
-0.274740, -0.189207, -0.726390, , , 
-0.401840, -0.108382, -0.529907, , , 
-0.397040, -0.112694, -0.652298, , , 
-0.087660, -0.226389, -0.669403, , , 
0.536933, -0.406146, -0.982296, , , 
-0.012538, -0.510000, -0.847026, , , 
-0.222339, -0.103213, -0.682837, , , 
0.474563, -0.430975, -0.790782, , , 
0.408767, -0.437585, -0.965803, , , 
0.724555, -0.438683, -0.886267, , , 
-0.080002, -0.202676, -0.599224, , , 
-0.328122, -0.306458, -0.815959, , , 
-0.412492, -0.242156, -0.605044, , , 
0.015413, -0.032128, -0.896320, , , 
0.370825, 0.009273, -0.579302, , , 
0.395683, 0.081232, -0.510873, , , 
-0.147959, 0.016724, -0.212680, , , 
0.384823, -0.418338, -0.916170, , , 
-0.451096, -0.330496, -0.683032, , , 
-0.044958, -0.508585, -0.909037, , , 
0.518365, -0.485794, -0.902854, , , 
-0.307729, -0.285478, -0.771471, , , 
0.019033, 0.030477, -0.121249, , , 
-0.058799, -0.315609, -0.812482, , , 
0.410298, 0.115716, -0.570538, , , 
-0.278168, -0.289961, -0.852828, , , 
0.401263, 0.042153, -0.577069, , , 
0.420703, 0.000564, -0.629953, , , 
0.508530, -0.097263, -1.208223, , , 
-0.245548, -0.433282, -0.751513, , , 
-0.084730, -0.224597, -0.657808, , , 
0.241283, -0.115922, -0.749207, , , 
-0.144192, -0.516844, -0.807521, , , 
0.427652, -0.569244, -1.134351, , , 
0.588750, -0.281355, -0.793251, , , 
-0.199638, -0.059150, -0.624430, , , 
0.189198, -0.282939, -0.728088, , , 
-0.301498, -0.126212, -0.754620, , , 
0.093623, -0.279947, -0.758391, , , 
-0.316496, -0.069301, -1.181172, , , 
0.101755, -0.218951, -0.791582, , , 
0.437275, -0.497918, -0.944718, , , 
0.134102, -0.002995, -0.804440, , , 
